CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
17146,106,35,749.78,2,3,3,233
17147,23,81,1714.59,4,4,4,444
17148,52,9,124.88,3,1,1,311
17152,195,14,1689.5,1,2,4,124
17153,24,14,213.78,4,2,1,421
17154,75,23,329.34,2,2,2,222
17155,18,20,251.70000000000002,4,2,2,422
17157,8,13,319.0,5,1,2,512
17158,32,67,1266.97,4,4,4,444
17159,22,101,1538.88,4,4,4,444
17160,31,229,3518.03,4,5,5,455
17162,29,104,1715.46,4,4,4,444
17163,22,5,293.1,4,1,2,412
17164,33,144,2467.35,4,5,5,455
17165,284,10,158.68,1,1,1,111
17166,39,12,206.34,3,1,1,311
17169,58,54,835.78,3,3,3,333
17171,289,16,224.91,1,2,1,121
17172,79,15,317.76,2,2,2,222
17173,5,86,3766.6,5,4,5,545
17174,218,4,59.9,1,1,1,111
17175,44,63,1443.69,3,4,4,344
17176,202,15,306.13,1,2,2,122
17179,178,80,711.79,2,4,3,243
17180,56,128,796.03,3,5,3,353
17181,57,23,239.92000000000002,3,2,1,321
17183,8,73,3347.31,5,4,5,545
17186,47,2,144.0,3,1,1,311
17187,227,10,203.95,1,1,1,111
17188,11,84,2474.23,5,4,5,545
17189,106,61,384.40000000000003,2,4,2,242
17190,59,19,444.74,3,2,2,322
17191,28,237,2095.13,4,5,5,455
17193,36,32,1699.3000000000002,3,3,4,334
17194,274,29,262.62,1,3,2,132
17197,30,29,1013.01,4,3,4,434
17198,24,96,692.22,4,4,3,443
17201,54,40,342.63,3,3,2,332
17203,36,152,3563.85,3,5,5,355
17204,175,57,1564.56,2,3,4,234
17205,54,13,384.08,3,1,2,312
17206,53,7,204.24,3,1,1,311
17211,27,211,2317.2200000000003,4,5,5,455
17212,253,4,226.85,1,1,1,111
17213,40,157,2781.23,3,5,5,355
17214,60,103,1069.1200000000001,3,4,4,344
17217,234,9,113.5,1,1,1,111
17218,4,274,1960.72,5,5,4,554
17219,32,25,114.23,4,2,1,421
17220,24,472,3198.25,4,5,5,455
17221,7,63,335.13,5,4,2,542
17222,65,28,354.15,3,2,2,322
17223,310,49,426.79,1,3,2,132
17226,309,21,393.49,1,2,2,122
17227,19,47,939.32,4,3,3,433
17228,16,208,1906.09,4,5,4,454
17229,96,47,318.76,2,3,2,232
17230,264,69,3638.41,1,4,5,145
17231,12,541,3174.32,5,5,5,555
17232,3,36,421.52,5,3,2,532
17233,35,25,190.88,3,2,1,321
17234,183,14,149.89000000000001,1,2,1,121
17235,25,29,550.06,4,3,3,433
17236,13,105,916.13,5,4,3,543
17237,11,19,314.69,5,2,2,522
17238,3,566,3744.65,5,5,5,555
17239,313,15,382.5,1,2,2,122
17242,108,40,1135.04,2,3,4,234
17243,1,400,8676.85,5,5,5,555
17244,53,31,954.9,3,3,4,334
17245,205,9,171.45,1,1,1,111
17247,15,55,282.19,4,3,2,432
17248,120,69,318.65,2,4,2,242
17250,4,57,384.52,5,3,2,532
17251,363,39,283.28000000000003,1,3,2,132
17252,117,87,353.86,2,4,2,242
17253,18,18,178.26,4,2,1,421
17254,5,112,272.44,5,4,2,542
17255,41,78,298.41,3,4,2,342
17256,107,16,240.0,2,2,1,221
17259,148,124,603.37,2,5,3,253
17262,52,12,1253.3600000000001,3,1,4,314
17263,208,23,63.440000000000005,1,2,1,121
17265,139,127,562.9,2,5,3,253
17266,2,80,310.64,5,4,2,542
17267,127,38,317.62,2,3,2,232
17268,108,6,763.64,2,1,3,213
17272,42,114,2148.63,3,4,5,345
17274,35,27,111.97999999999999,3,2,1,321
17277,228,69,1065.3500000000001,1,4,4,144
17278,241,15,246.04,1,2,1,121
17279,58,9,187.82999999999998,3,1,1,311
17282,130,94,1703.41,2,4,4,244
17284,60,292,1652.58,3,5,4,354
17286,22,45,153.92,4,3,1,431
17287,26,124,1064.11,4,5,4,454
17288,9,142,1419.73,5,5,4,554
17289,32,111,944.41,4,4,4,444
17290,4,102,525.24,5,4,3,543
17291,308,1,550.8000000000001,1,1,3,113
17293,8,135,1875.1100000000001,5,5,4,554
17295,29,69,556.95,4,4,3,443
17297,17,51,131.78,4,3,1,431
17298,101,30,498.42,2,3,3,233
17299,12,57,669.11,5,3,3,533
17301,21,66,197.63,4,4,1,441
17302,15,79,1135.63,4,4,4,444
17303,361,53,250.04,1,3,1,131
17306,11,66,8631.31,5,4,5,545
17309,95,12,82.75,2,1,1,211
17311,78,55,1384.85,2,3,4,234
17312,139,14,644.3,2,2,3,223
17313,31,24,2328.84,4,2,5,425
17314,25,131,2527.92,4,5,5,455
17315,2,473,6292.26,5,5,5,555
17317,46,9,2600.34,3,1,5,315
17320,100,73,1200.6200000000001,2,4,4,244
17321,8,107,700.86,5,4,3,543
17323,15,200,921.07,4,5,3,453
17324,18,50,990.23,4,3,4,434
17325,280,6,96.8,1,1,1,111
17329,14,33,523.11,4,3,3,433
17330,23,6,363.9,4,1,2,412
17331,124,1,175.2,2,1,1,211
17333,86,28,494.25,2,2,3,223
17334,302,11,307.02,1,1,2,112
17337,151,543,2027.8700000000001,2,5,4,254
17338,17,753,6643.93,4,5,5,455
17339,94,9,243.36,2,1,1,211
17340,30,407,12353.29,4,5,5,455
17341,157,183,781.36,2,5,3,253
17343,355,17,193.64,1,2,1,121
17344,46,32,160.57,3,3,1,331
17345,15,87,537.74,4,4,3,443
17346,4,500,2676.56,5,5,5,555
17347,86,1,228.96,2,1,1,211
17348,15,215,1159.52,4,5,4,454
17349,179,9,110.75,2,1,1,211
17350,8,71,1286.07,5,4,4,544
17351,36,27,587.15,3,2,3,323
17353,129,8,1740.0,2,1,4,214
17354,51,16,1393.06,3,2,4,324
17356,312,19,178.22,1,2,1,121
17357,24,45,388.14,4,3,2,432
17358,303,59,365.85,1,4,2,142
17359,11,15,127.86,5,2,1,521
17360,17,132,585.79,4,5,3,453
17361,49,29,488.2,3,3,2,332
17362,239,35,312.23,1,3,2,132
17364,1,411,4481.18,5,5,5,555
17365,13,468,4801.56,5,5,5,555
17367,238,34,168.4,1,3,1,131
17368,23,111,1912.67,4,4,4,444
17370,73,33,446.18,2,3,2,232
17371,17,87,423.89,4,4,2,442
17372,41,253,1342.68,3,5,4,354
17373,40,57,646.92,3,3,3,333
17374,219,28,495.77,1,2,3,123
17375,199,69,400.1,1,4,2,142
17376,71,24,203.2,3,2,1,321
17377,24,418,4100.92,4,5,5,455
17379,11,83,404.66,5,4,2,542
17381,9,109,20275.61,5,4,5,545
17382,65,2,65.4,3,1,1,311
17383,4,51,199.29,5,3,1,531
17384,19,15,336.4,4,2,2,422
17385,15,47,261.11,4,3,2,432
17386,8,28,2686.42,5,2,5,525
17387,20,78,784.11,4,4,3,443
17388,78,15,1259.56,2,2,4,224
17389,1,213,31833.68,5,5,5,555
17391,164,3,508.8,2,1,3,213
17392,307,62,457.91,1,4,2,142
17394,219,4,203.86999999999998,1,1,1,111
17396,39,27,7330.8,3,2,5,325
17397,22,92,696.41,4,4,3,443
17398,115,38,653.38,2,3,3,233
17400,126,213,2129.96,2,5,5,255
17402,5,59,2633.85,5,4,5,545
17403,36,33,281.62,3,3,2,332
17404,4,198,31906.82,5,5,5,555
17405,1,82,1031.41,5,4,4,544
17406,333,113,2200.42,1,4,5,145
17408,163,2,32.65,2,1,1,211
17409,185,13,771.85,1,1,3,113
17410,16,64,1214.72,4,4,4,444
17411,12,41,778.94,5,3,3,533
17412,3,66,1258.06,5,4,4,544
17414,44,6,778.0,3,1,3,313
17415,80,14,507.84,2,2,3,223
17416,30,269,6893.42,4,5,5,455
17418,42,30,463.46000000000004,3,3,2,332
17419,11,206,4226.57,5,5,5,555
17420,50,30,598.83,3,3,3,333
17422,16,117,1979.37,4,4,4,444
17423,46,26,698.41,3,2,3,323
17425,19,43,759.17,4,3,3,433
17426,8,271,5037.26,5,5,5,555
17427,72,2,100.8,3,1,1,311
17428,1,328,17256.85,5,5,5,555
17429,128,39,524.9200000000001,2,3,3,233
17430,33,14,265.76,4,2,2,422
17431,313,43,403.3,1,3,2,132
17432,18,48,365.76,4,3,2,432
17433,88,54,303.15999999999997,2,3,2,232
17434,2,134,2373.82,5,5,5,555
17436,2,9,216.29999999999998,5,1,1,511
17438,254,17,388.45000000000005,1,2,2,122
17440,157,5,186.42000000000002,2,1,1,211
17442,37,135,2248.56,3,5,5,355
17443,220,1,534.24,1,1,3,113
17444,148,135,2940.04,2,5,5,255
17446,177,9,120.9,2,1,1,211
17447,40,36,541.53,3,3,3,333
17449,2,277,2520.86,5,5,5,555
17450,8,337,194550.79,5,5,5,555
17451,1,100,1721.4,5,4,4,544
17453,18,19,486.71999999999997,4,2,2,422
17454,192,61,517.53,1,4,3,143
17455,204,8,131.7,1,1,1,111
17456,365,17,249.86,1,2,1,121
17457,127,19,1737.7,2,2,4,224
17458,15,54,316.5,4,3,2,432
17459,43,111,657.3,3,4,3,343
17460,94,29,622.4300000000001,2,3,3,233
17461,23,111,757.46,4,4,3,443
17462,60,27,675.69,3,2,3,323
17463,16,215,1896.41,4,5,4,454
17464,158,9,289.96000000000004,2,1,2,212
17466,10,41,763.28,5,3,3,533
17468,10,5,137.0,5,1,1,511
17469,16,88,1870.97,4,4,4,444
17470,45,78,1125.07,3,4,4,344
17472,191,181,710.29,1,5,3,153
17475,79,14,194.37,2,2,1,221
17480,78,29,511.82,2,3,3,233
17481,4,82,1255.59,5,4,4,544
17483,65,21,414.04,3,2,2,322
17486,261,24,396.87,1,2,2,122
17489,59,29,376.64,3,3,2,332
17490,1,76,2092.32,5,4,5,545
17491,1,109,3558.87,5,4,5,545
17492,248,12,374.57,1,1,2,112
17495,8,27,497.56,5,2,3,523
17496,359,10,271.05,1,1,2,112
17498,76,17,272.22,2,2,2,222
17499,290,40,622.88,1,3,3,133
17500,17,5,1138.0,4,1,4,414
17501,221,18,288.6,1,2,2,122
17502,9,28,689.1,5,2,3,523
17503,3,38,558.96,5,3,3,533
17504,206,127,2997.0299999999997,1,5,5,155
17505,162,52,1145.84,2,3,4,234
17506,76,14,302.2,2,2,2,222
17507,262,88,605.58,1,4,3,143
17508,281,22,387.31,1,2,2,122
17509,58,366,6115.14,3,5,5,355
17510,25,20,308.48,4,2,2,422
17511,3,963,91062.38,5,5,5,555
17512,29,105,2924.9900000000002,4,4,5,445
17513,72,6,513.2,3,1,3,313
17514,128,40,208.65,2,3,1,231
17515,31,87,639.02,4,4,3,443
17516,15,137,768.08,4,5,3,453
17517,309,11,153.94,1,1,1,111
17519,17,82,1844.02,4,4,4,444
17520,54,30,546.81,3,3,3,333
17521,30,45,723.2099999999999,4,3,3,433
17522,2,73,1070.71,5,4,4,544
17523,11,33,652.74,5,3,3,533
17524,361,6,145.0,1,1,1,111
17525,360,9,422.70000000000005,1,1,2,112
17526,5,19,1195.8999999999999,5,2,4,524
17527,54,47,939.37,3,3,3,333
17528,1,253,3628.5,5,5,5,555
17530,1,394,2385.0,5,5,5,555
17531,190,14,296.7,1,2,2,122
17534,54,9,223.36,3,1,1,311
17535,280,13,164.4,1,1,1,111
17536,177,3,76.5,2,1,1,211
17537,30,75,897.62,4,4,3,443
17538,26,9,98.42,4,1,1,411
17540,25,25,578.9,4,2,3,423
17542,270,25,170.75,1,2,1,121
17545,43,145,645.96,3,5,3,353
17548,234,5,103.3,1,1,1,111
17549,24,6,148.86,4,1,1,411
17550,197,42,267.16,1,3,2,132
17551,359,43,306.84,1,3,2,132
17552,60,49,930.41,3,3,3,333
17553,130,2,1487.6,2,1,4,214
17554,1,88,1952.45,5,4,4,544
17555,20,106,483.26,4,4,2,442
17556,206,6,157.9,1,1,1,111
17557,14,34,541.46,4,3,3,433
17560,95,26,854.95,2,2,3,223
17561,19,46,167.62,4,3,1,431
17562,14,63,1122.38,4,4,4,444
17564,24,49,454.01,4,3,2,432
17566,8,152,901.21,5,5,3,553
17567,7,165,4331.48,5,5,5,555
17569,332,29,344.14,1,3,2,132
17571,50,299,1498.51,3,5,4,354
17572,71,12,226.75000000000003,3,1,1,311
17573,29,25,380.6,4,2,2,422
17574,243,8,185.65,1,1,1,111
17576,8,411,3622.68,5,5,5,555
17578,218,5,143.45999999999998,1,1,1,111
17579,5,50,448.90000000000003,5,3,2,532
17580,253,45,215.72,1,3,1,131
17581,1,440,11045.04,5,5,5,555
17582,236,29,175.27,1,3,1,131
17584,7,35,1242.3,5,3,4,534
17585,109,214,1133.07,2,5,4,254
17588,100,23,1240.2,2,2,4,224
17589,60,253,2404.17,3,5,5,355
17590,2,201,1479.22,5,5,4,554
17591,73,166,2225.9700000000003,2,5,5,255
17593,4,213,3927.34,5,5,5,555
17594,85,50,993.18,2,3,4,234
17595,12,83,388.79,5,4,2,542
17596,23,270,2827.93,4,5,5,455
17597,214,55,2044.3700000000001,1,3,4,134
17600,18,13,161.67000000000002,4,1,1,411
17601,239,9,116.00999999999999,1,1,1,111
17602,2,560,5102.97,5,5,5,555
17603,78,11,394.72,2,1,2,212
17604,217,63,309.36,1,4,2,142
17608,33,59,193.42,4,4,1,441
17609,41,237,1112.22,3,5,4,354
17611,7,576,3984.22,5,5,5,555
17612,53,135,2048.45,3,5,4,354
17613,23,312,4559.150000000001,4,5,5,455
17614,57,100,390.07,3,4,2,342
17615,130,14,329.6,2,2,2,222
17616,174,3,571.1999999999999,2,1,3,213
17618,6,78,971.58,5,4,4,544
17619,312,77,218.52,1,4,1,141
17620,60,4,81.44,3,1,1,311
17621,21,26,1379.9,4,2,4,424
17623,33,33,527.0500000000001,4,3,3,433
17624,15,50,843.48,4,3,3,433
17625,18,315,2047.0,4,5,4,454
17628,81,5,75.75,2,1,1,211
17629,6,123,1814.12,5,5,4,554
17630,170,26,503.59999999999997,2,2,3,223
17631,2,39,528.33,5,3,3,533
17633,31,70,1324.84,4,4,4,444
17634,36,297,2361.9700000000003,3,5,5,355
17636,19,20,285.56,4,2,2,422
17637,31,35,547.0600000000001,4,3,3,433
17639,276,7,108.5,1,1,1,111
17640,87,5,621.66,2,1,3,213
17642,120,40,712.29,2,3,3,233
17643,373,8,101.55,1,1,1,111
17644,1,157,2895.64,5,5,5,555
17646,219,51,1008.39,1,3,4,134
17647,65,7,133.06,3,1,1,311
17648,61,91,1797.5,3,4,4,344
17649,138,52,868.49,2,3,3,233
17650,21,8,166.08,4,1,1,411
17651,12,232,3945.0,5,5,5,555
17652,25,259,4867.72,4,5,5,455
17653,37,44,1207.56,3,3,4,334
17654,277,22,117.55,1,2,1,121
17655,11,91,2638.94,5,4,5,545
17656,73,82,1674.69,2,4,4,244
17658,26,19,595.42,4,2,3,423
17659,17,158,2999.46,4,5,5,455
17660,141,45,196.0,2,3,1,231
17663,26,86,1802.91,4,4,4,444
17664,19,43,604.64,4,3,3,433
17666,4,18,728.16,5,2,3,523
17667,66,116,2055.51,3,4,4,344
17668,1,15,347.75,5,2,2,522
17669,43,68,3406.7200000000003,3,4,5,345
17670,228,11,205.7,1,1,1,111
17671,16,53,1572.71,4,3,4,434
17672,50,110,3178.17,3,4,5,345
17673,2,227,1629.12,5,5,4,554
17674,74,27,551.04,2,2,3,223
17675,1,705,20374.28,5,5,5,555
17676,4,78,1387.68,5,4,4,544
17677,2,304,16363.23,5,5,5,555
17678,264,16,298.11,1,2,2,122
17679,53,30,1992.1100000000001,3,3,4,334
17680,24,11,184.4,4,1,1,411
17682,10,118,2474.33,5,4,5,545
17684,44,15,239.41,3,2,1,321
17685,17,130,3191.53,4,5,5,455
17686,7,286,5739.46,5,5,5,555
17690,30,256,4757.95,4,5,5,455
17691,358,19,290.40000000000003,1,2,2,122
17692,127,46,740.9399999999999,2,3,3,233
17693,137,16,200.47,2,2,1,221
17694,142,15,283.12,2,2,2,222
17695,132,35,765.34,2,3,3,233
17696,38,115,2285.71,3,4,5,345
17697,236,19,338.95,1,2,2,122
17698,261,8,154.95,1,1,1,111
17700,17,142,2534.64,4,5,5,455
17701,253,24,417.95,1,2,2,122
17702,30,74,1824.37,4,4,4,444
17703,35,55,798.74,3,3,3,333
17704,169,31,885.19,2,3,3,233
17705,3,103,1823.52,5,4,4,544
17706,4,382,10504.49,5,5,5,555
17707,185,5,152.4,1,1,1,111
17708,188,35,267.08,1,3,2,132
17709,170,7,137.45,2,1,1,211
17711,11,23,385.1,5,2,2,522
17712,45,29,522.91,3,3,3,333
17714,321,10,153.0,1,1,1,111
17715,201,1,326.4,1,1,2,112
17716,23,245,5655.99,4,5,5,455
17718,232,6,139.35,1,1,1,111
17719,38,274,5396.04,3,5,5,355
17720,26,50,1195.94,4,3,4,434
17722,96,115,2424.04,2,4,5,245
17723,127,10,3276.4000000000005,2,1,5,215
17724,71,40,1033.0,3,3,4,334
17725,16,192,3439.08,4,5,5,455
17727,15,66,1060.25,4,4,4,444
17728,4,165,2876.01,5,5,5,555
17730,3,218,5298.4800000000005,5,5,5,555
17731,79,67,1240.11,2,4,4,244
17732,373,18,303.97,1,2,2,122
17733,39,35,692.19,3,3,3,333
17734,54,43,700.63,3,3,3,333
17735,2,690,13110.02,5,5,5,555
17736,9,25,377.44,5,2,2,522
17737,9,10,168.24,5,1,1,511
17738,19,97,1879.05,4,4,4,444
17739,12,47,2791.35,5,3,5,535
17742,113,15,355.11,2,2,2,222
17744,4,136,2322.4,5,5,5,555
17746,240,6,110.25,1,1,1,111
17747,113,1,71.4,2,1,1,211
17749,178,35,674.52,2,3,3,233
17750,5,193,1797.57,5,5,4,554
17752,359,1,80.64,1,1,1,111
17754,1,92,1772.26,5,4,4,544
17757,1,741,5605.29,5,5,5,555
17758,19,412,3456.7000000000003,4,5,5,455
17759,17,95,834.99,4,4,3,443
17760,22,25,287.59,4,2,2,422
17761,33,19,712.78,4,2,3,423
17763,263,1,15.0,1,1,1,111
17764,51,75,818.8199999999999,3,4,3,343
17765,159,57,371.88,2,3,2,232
17767,15,21,271.2,4,2,2,422
17768,8,105,2273.1800000000003,5,4,5,545
17769,13,310,3997.98,5,5,5,555
17770,199,38,1143.27,1,3,4,134
17771,57,54,245.81,3,3,1,331
17772,11,53,182.77,5,3,1,531
17774,97,156,1225.41,2,5,4,254
17775,255,3,56.4,1,1,1,111
17777,25,194,665.86,4,5,3,453
17779,21,82,658.57,4,4,3,443
17781,159,12,188.02,2,1,1,211
17783,72,67,283.47,3,4,2,342
17785,53,13,131.94,3,1,1,311
17786,85,72,278.74,2,4,2,242
17787,153,134,1865.19,2,5,4,254
17788,74,5,1117.9,2,1,4,214
17789,281,14,225.9,1,2,1,121
17790,27,190,1965.55,4,5,4,454
17791,30,10,106.1,4,1,1,411
17793,25,58,323.04,4,4,2,442
17795,180,46,350.39,1,3,2,132
17796,40,82,697.9,3,4,3,343
17797,22,111,780.43,4,4,3,443
17799,22,408,3055.93,4,5,5,455
17800,37,104,1199.01,3,4,4,344
17802,82,140,1285.04,2,5,4,254
17805,74,10,512.31,2,1,3,213
17806,11,43,546.04,5,3,3,533
17809,16,61,5411.91,4,4,5,445
17811,4,851,7837.7300000000005,5,5,5,555
17812,13,141,732.16,5,5,3,553
17813,14,371,1770.8799999999999,4,5,4,454
17816,37,17,36.56,3,2,1,321
17817,4,33,387.68,5,3,2,532
17819,72,48,3704.87,3,3,5,335
17824,51,13,298.4,3,1,2,312
17827,5,220,1995.46,5,5,4,554
17828,23,67,1820.09,4,4,4,444
17829,299,30,889.24,1,3,3,133
17830,2,23,398.7,5,2,2,522
17831,33,2,35.400000000000006,4,1,1,411
17832,50,61,155.37,3,4,1,341
17835,3,61,350.64,5,4,2,542
17836,47,24,110.21000000000001,3,2,1,321
17837,42,169,1593.38,3,5,4,354
17838,27,121,2779.3,4,5,5,455
17839,42,56,338.8,3,3,2,332
17841,2,7847,40991.57,5,5,5,555
17843,303,37,205.48,1,3,1,131
17844,107,5,51.559999999999995,2,1,1,211
17846,85,1,2033.1,2,1,4,214
17848,81,51,901.1999999999999,2,3,3,233
17849,218,26,605.8000000000001,1,2,3,123
17850,372,297,5391.21,1,5,5,155
17852,12,24,114.34,5,2,1,521
17854,185,15,311.26,1,2,2,122
17855,373,17,208.97,1,2,1,121
17856,2,15,1418.03,5,2,4,524
17857,4,54,26879.04,5,3,5,535
17858,6,199,5155.66,5,5,5,555
17859,305,25,148.21,1,2,1,121
17860,369,58,252.8,1,4,2,142
17861,3,222,2100.8,5,5,5,555
17862,324,11,330.9,1,1,2,112
17863,59,148,3160.0,3,5,5,355
17864,13,102,597.5,5,4,3,543
17865,31,370,10526.32,4,5,5,455
17866,143,9,329.65,2,1,2,212
17867,30,79,1197.1000000000001,4,4,4,444
17869,107,40,428.18,2,3,2,232
17870,2,279,1894.35,5,5,4,554
17871,205,10,155.9,1,1,1,111
17873,80,44,1859.16,2,3,4,234
17874,185,46,683.46,1,3,3,133
17877,170,12,237.61,2,1,1,211
17878,44,26,379.45,3,2,2,322
17879,174,6,178.51999999999998,2,1,1,211
17880,365,26,458.92,1,2,2,122
17881,304,8,133.35000000000002,1,1,1,111
17883,3,145,671.77,5,5,3,553
17884,4,117,717.45,5,4,3,543
17885,12,64,190.19,5,4,1,541
17886,32,109,899.61,4,4,3,443
17887,129,10,111.35,2,1,1,211
17888,21,67,726.05,4,4,3,443
17889,212,21,203.87,1,2,1,121
17890,323,94,602.09,1,4,3,143
17891,162,34,203.85999999999999,2,3,1,231
17892,56,28,244.1,3,2,1,321
17893,225,16,112.25,1,2,1,121
17894,72,193,1119.81,3,5,4,354
17895,44,16,98.0,3,2,1,321
17896,23,2,256.32,4,1,2,412
17897,173,114,566.6,2,4,3,243
17898,85,28,152.06,2,2,1,221
17899,159,32,155.8,2,3,1,231
17900,190,6,112.19999999999999,1,1,1,111
17901,29,19,110.38,4,2,1,421
17904,21,38,191.67,4,3,1,431
17905,71,34,800.24,3,3,3,333
17906,247,12,72.9,1,1,1,111
17908,374,58,243.28,1,4,1,141
17911,9,39,366.23,5,3,2,532
17912,310,38,311.01,1,3,2,132
17913,59,59,411.6,3,4,2,342
17914,4,80,336.43,5,4,2,542
17917,45,94,341.28,3,4,2,342
17919,88,23,1304.04,2,2,4,224
17920,4,696,4204.1,5,5,5,555
17921,64,145,826.52,3,5,3,353
17923,282,1,207.50000000000003,1,1,1,111
17924,12,31,2962.5,5,3,5,535
17925,373,1,244.08,1,1,1,111
17926,133,21,397.29,2,2,2,222
17928,45,23,212.54,3,2,1,321
17929,11,5,843.0,5,1,3,513
17930,36,39,1740.48,3,3,4,334
17931,134,65,408.36,2,4,2,242
17932,29,90,1331.57,4,4,4,444
17934,52,21,704.25,3,2,3,323
17935,138,29,145.79,2,3,1,231
17936,5,77,389.84,5,4,2,542
17937,9,43,4301.22,5,3,5,535
17939,160,12,99.14,2,1,1,211
17940,49,19,4106.4400000000005,3,2,5,325
17941,131,2,304.56,2,1,2,212
17942,8,2,77.50000000000001,5,1,1,511
17946,233,20,149.57999999999998,1,2,1,121
17947,37,9,176.68,3,1,1,311
17948,147,1,358.56000000000006,2,1,2,212
17949,1,70,58510.48,5,4,5,545
17950,72,71,482.2,3,4,2,342
17951,40,20,1008.5400000000001,3,2,4,324
17954,5,485,2332.72,5,5,5,555
17955,199,19,557.3,1,2,3,123
17956,249,1,12.75,1,1,1,111
17957,66,31,111.68,3,3,1,331
17958,117,7,508.4599999999999,2,1,3,213
17960,171,26,73.78,2,2,1,221
17961,21,249,1296.44,4,5,4,454
17962,142,35,102.83,2,3,1,231
17964,32,104,471.7,4,4,2,442
17965,38,329,2622.57,3,5,5,355
17966,38,68,1098.43,3,4,4,344
17967,372,48,123.07,1,3,1,131
17968,374,85,277.35,1,4,2,142
17969,166,14,228.2,2,2,1,221
17970,211,31,582.59,1,3,3,133
17972,242,31,136.04,1,3,1,131
17973,52,15,337.04,3,2,2,322
17974,25,179,740.79,4,5,3,453
17975,15,296,4488.81,4,5,5,455
17976,372,65,353.19,1,4,2,142
17977,29,21,288.14,4,2,2,422
17978,365,12,300.91999999999996,1,1,2,112
17979,36,146,757.71,3,5,3,353
17980,166,30,811.45,2,3,3,233
17984,145,48,152.68,2,3,1,231
17985,22,23,634.95,4,2,3,423
17986,56,1,20.8,3,1,1,311
17987,185,13,198.57,1,1,1,111
17988,12,38,201.12,5,3,1,531
17990,237,29,630.84,1,3,3,133
17991,225,5,93.35,1,1,1,111
17994,122,81,678.49,2,4,3,243
17995,282,2,76.1,1,1,1,111
17997,74,166,1970.6699999999998,2,5,4,254
17999,37,93,382.06,3,4,2,342
18001,12,58,417.23,5,4,2,542
18004,362,40,169.47,1,3,1,131
18005,4,60,249.72,5,4,1,541
18006,23,22,444.68,4,2,2,422
18008,70,30,2116.19,3,3,5,335
18009,235,32,257.34,1,3,2,132
18010,257,14,174.8,1,2,1,121
18011,373,28,102.78999999999999,1,2,1,121
18013,155,31,187.29,2,3,1,231
18014,28,32,166.42,4,3,1,431
18015,4,46,120.03,5,3,1,531
18016,32,123,1483.56,4,5,4,454
18017,81,3,523.0,2,1,3,213
18018,108,29,122.14,2,3,1,231
18019,52,5,38.45,3,1,1,311
18022,36,191,668.11,3,5,3,353
18024,153,21,389.78,2,2,2,222
18027,99,21,115.31,2,2,1,221
18030,4,9,230.64999999999998,5,1,1,511
18032,334,5,73.5,1,1,1,111
18033,65,34,97.97,3,3,1,331
18034,22,112,422.88,4,4,2,442
18035,36,53,730.4,3,3,3,333
18036,32,96,405.62,4,4,2,442
18037,154,19,70.02,2,2,1,221
18040,19,19,357.20000000000005,4,2,2,422
18041,12,472,4183.39,5,5,5,555
18042,54,7,165.04999999999998,3,1,1,311
18043,25,121,559.51,4,5,3,453
18044,4,127,2088.6,5,5,5,555
18045,45,47,189.4,3,3,1,331
18048,203,7,172.29000000000002,1,1,1,111
18050,359,5,74.4,1,1,1,111
18053,71,20,300.02,3,2,2,322
18055,7,360,6784.1900000000005,5,5,5,555
18056,288,19,363.65,1,2,2,122
18058,10,3,170.16,5,1,1,511
18059,23,18,306.46,4,2,2,422
18061,22,46,2119.41,4,3,5,435
18062,173,27,720.52,2,2,3,223
18064,133,7,814.0,2,1,3,213
18065,6,137,2392.83,5,5,5,555
18066,75,10,318.0,2,1,2,212
18067,40,37,396.33,3,3,2,332
18068,289,1,101.69999999999999,1,1,1,111
18069,26,470,2036.67,4,5,4,454
18071,258,25,453.0,1,2,2,122
18072,186,18,247.44,1,2,1,121
18073,114,73,3877.5200000000004,2,4,5,245
18074,374,13,489.6,1,1,2,112
18075,23,142,2611.75,4,5,5,455
18077,8,227,2633.0099999999998,5,5,5,555
18078,217,29,336.13,1,3,2,132
18079,45,127,3651.97,3,5,5,355
18080,19,2,1231.5,4,1,4,414
18081,36,17,343.45,3,2,2,322
18082,26,73,703.37,4,4,3,443
18084,16,1,90.47999999999999,4,1,1,411
18085,330,29,689.95,1,3,3,133
18086,274,7,101.34,1,1,1,111
18087,98,2,4055.7199999999993,2,1,5,215
18088,61,39,167.67000000000002,3,3,1,331
18092,2,89,9068.26,5,4,5,545
18093,93,36,2106.52,2,3,5,235
18094,82,70,3017.3,2,4,5,245
18095,313,21,580.0500000000001,1,2,3,123
18096,12,213,911.15,5,5,3,553
18097,8,108,2697.8,5,4,5,545
18099,127,19,168.31,2,2,1,221
18101,11,41,223.65,5,3,1,531
18102,1,431,259657.3,5,5,5,555
18104,37,38,754.64,3,3,3,333
18105,38,18,113.48000000000002,3,2,1,321
18106,330,39,430.7,1,3,2,132
18108,254,17,271.0,1,2,2,122
18109,2,444,8052.97,5,5,5,555
18110,20,46,236.3,4,3,1,431
18112,12,26,352.69,5,2,2,522
18113,369,1,76.32000000000001,1,1,1,111
18114,290,28,220.1,1,2,1,121
18116,68,378,1418.03,3,5,4,354
18117,26,74,320.72,4,4,2,442
18118,11,1279,5653.82,5,5,5,555
18119,368,30,181.12,1,3,1,131
18120,214,17,111.15,1,2,1,121
